repeat,model,color_parameters,train_games,test_games,train_log_loss,test_log_loss,converged
31,piecewise_constant_500,9,78732,239268,0.3744618921697542,0.3631089266463914,True
31,negative_exponential,2,78732,239268,0.3750281383005093,0.36351573156053246,True
31,piecewise_linear_1,3981,78732,239268,0.36577551827773985,0.41619510220298006,True
31,piecewise_linear_100,41,78732,239268,0.37387528618833166,0.3631987555211352,True
31,piecewise_linear_250,17,78732,239268,0.3741475112818178,0.36304001259724383,True
31,piecewise_linear_500,10,78732,239268,0.37428927101544934,0.36303180722723105,True
31,piecewise_linear_1500,4,78732,239268,0.3745491895638789,0.363548616161095,True
32,no_color,0,76386,241614,0.3778202696370805,0.3677533446001337,True
32,global_color,1,76386,241614,0.3759693902582543,0.3651764644794807,True
32,quadratic,3,76386,241614,0.3753500676345659,0.36334584264270187,True
32,cubic_spline,8,76386,241614,0.3746305647518002,0.3638068845030725,True
32,piecewise_constant_250,17,76386,241614,0.37439219943529384,0.3654519071787366,True
32,piecewise_constant_500,9,76386,241614,0.37473793038550807,0.36479147869961975,True
32,negative_exponential,2,76386,241614,0.3754763608936568,0.36359051462173086,True
32,piecewise_linear_1,4266,76386,241614,0.3619899496932012,0.46773316722012154,True
32,piecewise_linear_100,44,76386,241614,0.3737438222932396,0.36837465819727555,True
32,piecewise_linear_250,18,76386,241614,0.37444544382713585,0.3638850335782163,True
32,piecewise_linear_500,10,76386,241614,0.3746063464038928,0.3640065636930157,True
32,piecewise_linear_1500,4,76386,241614,0.37493792965666195,0.36327010669195536,True
33,no_color,0,79642,238358,0.36682737007860927,0.37128886091892926,True
33,global_color,1,79642,238358,0.3640356121520822,0.3689728763634263,True
33,quadratic,3,79642,238358,0.36186243416107405,0.3675460341679065,True
33,cubic_spline,8,79642,238358,0.3612717265525793,0.3684721966316263,True
33,piecewise_constant_250,16,79642,238358,0.3614466653234368,0.3673717199046642,True
33,piecewise_constant_500,9,79642,238358,0.36165714502052837,0.3674477967695145,True
33,negative_exponential,2,79642,238358,0.3623201432674978,0.3676350695420891,True
33,piecewise_linear_1,4063,79642,238358,0.3480746543482795,0.4919414898161622,True
33,piecewise_linear_100,42,79642,238358,0.3601726294909509,0.37081135837821844,True
33,piecewise_linear_250,17,79642,238358,0.3608490879853669,0.36902566083272825,True
33,piecewise_linear_500,10,79642,238358,0.3610756332907734,0.3690114866186502,True
33,piecewise_linear_1500,4,79642,238358,0.3618850106116957,0.36732591675851056,True
34,no_color,0,75022,242978,0.37912535417448984,0.3674068985580429,True
34,global_color,1,75022,242978,0.3776837867898191,0.3648410736985334,True
34,quadratic,3,75022,242978,0.3763336072146646,0.3627774771628296,True
34,cubic_spline,8,75022,242978,0.37584951667838207,0.36398349420271986,True
34,piecewise_constant_250,17,75022,242978,0.37535342303899566,0.36621219073016675,True
34,piecewise_constant_500,9,75022,242978,0.3756617885955758,0.36413592826984365,True
34,negative_exponential,2,75022,242978,0.3764207189082481,0.36306315514318904,True
34,piecewise_linear_1,4216,75022,242978,0.3637818843367097,0.47307503268319695,True
34,piecewise_linear_100,43,75022,242978,0.3749494470133899,0.36624441597080803,True
34,piecewise_linear_250,18,75022,242978,0.3755555667893168,0.3652884620036807,True
34,piecewise_linear_500,10,75022,242978,0.3756118625424733,0.36509810452929337,True
34,piecewise_linear_1500,4,75022,242978,0.3762648135669728,0.36258827957724316,True
35,no_color,0,84834,233166,0.371693043095222,0.3696179035570138,True
35,global_color,1,84834,233166,0.367212888664242,0.3683846482387253,True
35,quadratic,3,84834,233166,0.36553507985658534,0.36623858231487044,True
35,cubic_spline,8,84834,233166,0.3646973864479307,0.36643410310946756,True
35,piecewise_constant_250,17,84834,233166,0.3648280549575223,0.36638134617127116,True
35,piecewise_constant_500,9,84834,233166,0.36506602131052523,0.36640509035616015,True
35,negative_exponential,2,84834,233166,0.36577438760716946,0.3664585120195592,True
35,piecewise_linear_1,4248,84834,233166,0.34670895765556675,0.6026748758469749,True
35,piecewise_linear_100,44,84834,233166,0.36364714608673815,0.36696974338530547,True
35,piecewise_linear_250,18,84834,233166,0.3642588446798826,0.3661433826047757,True
35,piecewise_linear_500,10,84834,233166,0.3648845067923197,0.3665305008745197,True
35,piecewise_linear_1500,4,84834,233166,0.3652085221089226,0.36609582867984763,True
36,no_color,0,75774,242226,0.37780231793648456,0.36778439506657234,True
36,global_color,1,75774,242226,0.37663003294988007,0.36527140880296505,True
36,quadratic,3,75774,242226,0.3759980470432743,0.3631817219452335,True
36,cubic_spline,8,75774,242226,0.3755270720567256,0.3639970581095303,True
36,piecewise_constant_250,17,75774,242226,0.3754353517858265,0.3640445731109369,True
36,piecewise_constant_500,9,75774,242226,0.3756332887429794,0.36399159536520803,True
36,negative_exponential,2,75774,242226,0.37655413651731273,0.36382015056235545,True
36,piecewise_linear_1,4149,75774,242226,0.3674991004912501,0.4198488955446543,True
36,piecewise_linear_100,43,75774,242226,0.3745668717402298,0.3650202823909767,True
36,piecewise_linear_250,18,75774,242226,0.37528506895596303,0.36418627123029546,True
36,piecewise_linear_500,10,75774,242226,0.37545608817320947,0.36391471872980374,True
36,piecewise_linear_1500,4,75774,242226,0.3756561189858509,0.3635318146388616,True
37,no_color,0,72478,245522,0.38183097151819506,0.3667296232721263,True
37,global_color,1,72478,245522,0.3788009157730994,0.3644784804988356,True
37,quadratic,3,72478,245522,0.3765778445768824,0.36298129434077087,True
37,cubic_spline,8,72478,245522,0.3757518692989231,0.3637119702700398,True
37,piecewise_constant_250,17,72478,245522,0.3759097211719111,0.36321201662023317,True
37,piecewise_constant_500,9,72478,245522,0.37614943677805723,0.36319324278979725,True
37,negative_exponential,2,72478,245522,0.3766410511643103,0.36306385234982236,True
37,piecewise_linear_1,4244,72478,245522,0.35989364271355456,0.4936435406379879,True
37,piecewise_linear_100,44,72478,245522,0.3745970596477645,0.36441705324840384,True
37,piecewise_linear_250,18,72478,245522,0.3753599270976358,0.36293208796996673,True
37,piecewise_linear_500,10,72478,245522,0.37600156305576043,0.36356442775680015,True
37,piecewise_linear_1500,4,72478,245522,0.3764258437110784,0.36278325218362856,True
38,no_color,0,82472,235528,0.3654060996941714,0.37184013732862775,True
38,global_color,1,82472,235528,0.3627947038262435,0.3694580534251351,True
38,quadratic,3,82472,235528,0.36153658290195145,0.3676938866425579,True
38,cubic_spline,8,82472,235528,0.3608468894589661,0.3677654313927936,True
38,piecewise_constant_250,17,82472,235528,0.36064003227710545,0.3680020040548899,True
38,piecewise_constant_500,9,82472,235528,0.3611160483415857,0.3676639610466747,True
38,negative_exponential,2,82472,235528,0.36162012463418103,0.3678554864444315,True
38,piecewise_linear_1,4248,82472,235528,0.3471646156383377,0.5040905226073281,True
38,piecewise_linear_100,44,82472,235528,0.3603801626495168,0.3675205958701847,True
38,piecewise_linear_250,18,82472,235528,0.360637637260009,0.36727776057510364,True
38,piecewise_linear_500,10,82472,235528,0.36089282764343955,0.36789599739297174,True
38,piecewise_linear_1500,4,82472,235528,0.36112690070679815,0.3677107808999437,True
39,no_color,0,82152,235848,0.35680435033054025,0.3748276208844688,True
39,global_color,1,82152,235848,0.3547632396771159,0.3722511147447639,True
39,quadratic,3,82152,235848,0.35390759911607916,0.37025797320958587,True
39,cubic_spline,8,82152,235848,0.35366236819995933,0.3703791797378695,True
39,piecewise_constant_250,17,82152,235848,0.3532122477036367,0.37119179171106415,True
39,piecewise_constant_500,9,82152,235848,0.3535132195449088,0.3708576692678706,True
39,negative_exponential,2,82152,235848,0.35396152403438486,0.3704476726489628,True
39,piecewise_linear_1,4042,82152,235848,0.3427221085543598,0.5014941596529968,True
39,piecewise_linear_100,42,82152,235848,0.35275024416208434,0.3715613318978848,True
39,piecewise_linear_250,18,82152,235848,0.35310647640427295,0.3709657319973791,True
39,piecewise_linear_500,10,82152,235848,0.3535486792421041,0.37015880198843293,True
39,piecewise_linear_1500,4,82152,235848,0.3536952175151792,0.37023401695323227,True
40,no_color,0,79200,238800,0.3631789902259975,0.3724906184791279,True
40,global_color,1,79200,238800,0.36150312614086494,0.3698759063523941,True
40,quadratic,3,79200,238800,0.36081587403183746,0.36769399651763124,True
40,cubic_spline,8,79200,238800,0.36019419194149555,0.36989776769044647,True
40,piecewise_constant_250,17,79200,238800,0.3601792919725759,0.36928385251961104,True
40,piecewise_constant_500,9,79200,238800,0.36036273755059256,0.369155075728001,True
40,negative_exponential,2,79200,238800,0.3609998068918093,0.36804045892151727,True
40,piecewise_linear_1,4118,79200,238800,0.3514248028395612,0.48320730331533907,True
40,piecewise_linear_100,42,79200,238800,0.3594626374798097,0.37018930482985946,True
40,piecewise_linear_250,18,79200,238800,0.3600938155039617,0.369551655192454,True
40,piecewise_linear_500,10,79200,238800,0.3601994309499256,0.36957901965867423,True
40,piecewise_linear_1500,4,79200,238800,0.36043224620528963,0.3680846023639616,True
