run,game,llm,color,pass_move,original_player,tested_player,elo,trials,passes,resignations,choices
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s8080640-d1961030,1539.0,20,0,0,"{""A9"": 11, ""B5"": 6, ""H4"": 3}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s8080640-d1961030,1539.0,20,1,0,"{""B2"": 2, ""B3"": 2, ""B4"": 1, ""B5"": 2, ""B6"": 1, ""B7"": 1, ""B8"": 3, ""F6"": 2, ""F7"": 4, ""J9"": 1, ""pass"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s8982784-d2082583,1588.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s8982784-d2082583,1588.0,20,20,0,"{""pass"": 20}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s8982784-d2082583,1588.0,20,14,0,"{""A8"": 6, ""pass"": 14}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s8982784-d2082583,1588.0,20,0,0,"{""E1"": 20}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s8982784-d2082583,1588.0,20,0,0,"{""D2"": 2, ""E3"": 12, ""F2"": 1, ""F3"": 4, ""H3"": 1}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s8982784-d2082583,1588.0,20,0,0,"{""C6"": 2, ""F8"": 1, ""J7"": 17}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s8982784-d2082583,1588.0,20,20,0,"{""pass"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s8982784-d2082583,1588.0,20,20,0,"{""pass"": 20}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s8982784-d2082583,1588.0,20,0,0,"{""G3"": 2, ""H1"": 18}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s8982784-d2082583,1588.0,20,0,0,"{""D3"": 20}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s8982784-d2082583,1588.0,20,0,0,"{""C6"": 20}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s8982784-d2082583,1588.0,20,1,0,"{""B5"": 19, ""pass"": 1}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s8982784-d2082583,1588.0,20,16,0,"{""B3"": 1, ""B8"": 1, ""E2"": 1, ""F7"": 1, ""pass"": 16}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s10014464-d2201128,1669.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s10014464-d2201128,1669.0,20,20,0,"{""pass"": 20}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s10014464-d2201128,1669.0,20,18,0,"{""A8"": 2, ""pass"": 18}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s10014464-d2201128,1669.0,20,0,0,"{""E1"": 19, ""G1"": 1}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s10014464-d2201128,1669.0,20,6,0,"{""C2"": 2, ""D2"": 1, ""E3"": 5, ""F2"": 2, ""G2"": 2, ""H2"": 2, ""pass"": 6}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s10014464-d2201128,1669.0,20,2,0,"{""C6"": 1, ""J7"": 17, ""pass"": 2}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s10014464-d2201128,1669.0,20,20,0,"{""pass"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s10014464-d2201128,1669.0,20,20,0,"{""pass"": 20}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s10014464-d2201128,1669.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s10014464-d2201128,1669.0,20,0,0,"{""D3"": 20}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s10014464-d2201128,1669.0,20,5,0,"{""C6"": 15, ""pass"": 5}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s10014464-d2201128,1669.0,20,5,0,"{""B5"": 15, ""pass"": 5}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s10014464-d2201128,1669.0,20,20,0,"{""pass"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s10825472-d2300510,1759.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s10825472-d2300510,1759.0,20,20,0,"{""pass"": 20}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s10825472-d2300510,1759.0,20,17,0,"{""A8"": 2, ""C2"": 1, ""pass"": 17}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s10825472-d2300510,1759.0,20,4,0,"{""E1"": 16, ""pass"": 4}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s10825472-d2300510,1759.0,20,13,0,"{""C2"": 1, ""D2"": 2, ""E3"": 1, ""F2"": 3, ""pass"": 13}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s10825472-d2300510,1759.0,20,3,0,"{""J7"": 17, ""pass"": 3}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s10825472-d2300510,1759.0,20,20,0,"{""pass"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s10825472-d2300510,1759.0,20,20,0,"{""pass"": 20}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s10825472-d2300510,1759.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s10825472-d2300510,1759.0,20,0,0,"{""C3"": 1, ""D3"": 19}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s10825472-d2300510,1759.0,20,6,0,"{""C6"": 14, ""pass"": 6}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s10825472-d2300510,1759.0,20,3,0,"{""B5"": 17, ""pass"": 3}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s10825472-d2300510,1759.0,20,20,0,"{""pass"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s11888896-d2416753,1835.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s11888896-d2416753,1835.0,20,20,0,"{""pass"": 20}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s11888896-d2416753,1835.0,20,18,0,"{""A8"": 2, ""pass"": 18}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s11888896-d2416753,1835.0,20,12,0,"{""E1"": 8, ""pass"": 12}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s11888896-d2416753,1835.0,20,15,0,"{""D2"": 1, ""F2"": 4, ""pass"": 15}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s11888896-d2416753,1835.0,20,1,0,"{""A7"": 1, ""J7"": 18, ""pass"": 1}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s11888896-d2416753,1835.0,20,18,0,"{""A8"": 1, ""J7"": 1, ""pass"": 18}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s11888896-d2416753,1835.0,20,20,0,"{""pass"": 20}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s11888896-d2416753,1835.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s11888896-d2416753,1835.0,20,0,0,"{""C3"": 8, ""D3"": 12}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s11888896-d2416753,1835.0,20,9,0,"{""C6"": 11, ""pass"": 9}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s11888896-d2416753,1835.0,20,3,0,"{""B5"": 17, ""pass"": 3}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s11888896-d2416753,1835.0,20,20,0,"{""pass"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s12849664-d2510774,1960.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s12849664-d2510774,1960.0,20,15,0,"{""A9"": 1, ""B8"": 4, ""pass"": 15}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s12849664-d2510774,1960.0,20,8,0,"{""A8"": 12, ""pass"": 8}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s12849664-d2510774,1960.0,20,8,0,"{""E1"": 10, ""G1"": 2, ""pass"": 8}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s12849664-d2510774,1960.0,20,3,0,"{""D2"": 1, ""F2"": 7, ""G2"": 4, ""H2"": 5, ""pass"": 3}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s12849664-d2510774,1960.0,20,0,0,"{""A7"": 2, ""J7"": 18}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s12849664-d2510774,1960.0,20,9,0,"{""A8"": 10, ""J7"": 1, ""pass"": 9}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s12849664-d2510774,1960.0,20,17,0,"{""H2"": 3, ""pass"": 17}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s12849664-d2510774,1960.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s12849664-d2510774,1960.0,20,0,0,"{""C3"": 9, ""D3"": 11}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s12849664-d2510774,1960.0,20,5,0,"{""C6"": 15, ""pass"": 5}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s12849664-d2510774,1960.0,20,0,0,"{""A9"": 3, ""B5"": 17}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s12849664-d2510774,1960.0,20,12,0,"{""B8"": 2, ""J9"": 6, ""pass"": 12}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s13733120-d2631546,1997.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s13733120-d2631546,1997.0,20,17,0,"{""A9"": 1, ""B8"": 2, ""pass"": 17}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s13733120-d2631546,1997.0,20,12,0,"{""A8"": 8, ""pass"": 12}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s13733120-d2631546,1997.0,20,13,0,"{""E1"": 4, ""G1"": 3, ""pass"": 13}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s13733120-d2631546,1997.0,20,9,0,"{""E2"": 1, ""F2"": 5, ""H2"": 5, ""pass"": 9}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s13733120-d2631546,1997.0,20,0,0,"{""A7"": 2, ""J7"": 18}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s13733120-d2631546,1997.0,20,17,0,"{""A8"": 2, ""J7"": 1, ""pass"": 17}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s13733120-d2631546,1997.0,20,18,0,"{""H2"": 2, ""pass"": 18}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s13733120-d2631546,1997.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s13733120-d2631546,1997.0,20,1,0,"{""C3"": 10, ""D3"": 9, ""pass"": 1}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s13733120-d2631546,1997.0,20,20,0,"{""pass"": 20}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s13733120-d2631546,1997.0,20,2,0,"{""B5"": 18, ""pass"": 2}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s13733120-d2631546,1997.0,20,14,0,"{""E2"": 1, ""J9"": 5, ""pass"": 14}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s14649344-d2727367,2127.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s14649344-d2727367,2127.0,20,17,0,"{""A9"": 1, ""B8"": 2, ""pass"": 17}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s14649344-d2727367,2127.0,20,15,0,"{""A8"": 5, ""pass"": 15}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s14649344-d2727367,2127.0,20,14,0,"{""E1"": 1, ""G1"": 5, ""pass"": 14}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s14649344-d2727367,2127.0,20,7,0,"{""E2"": 1, ""F2"": 3, ""G2"": 1, ""H2"": 8, ""pass"": 7}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s14649344-d2727367,2127.0,20,0,0,"{""A7"": 4, ""J7"": 16}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s14649344-d2727367,2127.0,20,20,0,"{""pass"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s14649344-d2727367,2127.0,20,18,0,"{""H2"": 2, ""pass"": 18}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s14649344-d2727367,2127.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s14649344-d2727367,2127.0,20,5,0,"{""C3"": 11, ""D3"": 4, ""pass"": 5}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s14649344-d2727367,2127.0,20,20,0,"{""pass"": 20}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s14649344-d2727367,2127.0,20,9,0,"{""B5"": 11, ""pass"": 9}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s14649344-d2727367,2127.0,20,14,0,"{""E2"": 1, ""J9"": 5, ""pass"": 14}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s15704832-d2832803,2181.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s15704832-d2832803,2181.0,20,17,0,"{""B8"": 3, ""pass"": 17}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s15704832-d2832803,2181.0,20,18,0,"{""A8"": 2, ""pass"": 18}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s15704832-d2832803,2181.0,20,13,0,"{""E1"": 3, ""G1"": 4, ""pass"": 13}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s15704832-d2832803,2181.0,20,13,0,"{""E2"": 1, ""F2"": 2, ""G2"": 2, ""H2"": 2, ""pass"": 13}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s15704832-d2832803,2181.0,20,0,0,"{""A7"": 4, ""J7"": 16}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s15704832-d2832803,2181.0,20,19,0,"{""J7"": 1, ""pass"": 19}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s15704832-d2832803,2181.0,20,17,0,"{""H2"": 3, ""pass"": 17}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s15704832-d2832803,2181.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s15704832-d2832803,2181.0,20,6,0,"{""C3"": 11, ""D3"": 3, ""pass"": 6}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s15704832-d2832803,2181.0,20,20,0,"{""pass"": 20}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s15704832-d2832803,2181.0,20,3,0,"{""B5"": 17, ""pass"": 3}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s15704832-d2832803,2181.0,20,17,0,"{""J7"": 1, ""J9"": 2, ""pass"": 17}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s16525312-d2925067,2261.0,20,20,0,"{""pass"": 20}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s16525312-d2925067,2261.0,20,14,0,"{""B8"": 6, ""pass"": 14}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s16525312-d2925067,2261.0,20,14,0,"{""A8"": 6, ""pass"": 14}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s16525312-d2925067,2261.0,20,6,0,"{""E1"": 7, ""G1"": 7, ""pass"": 6}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s16525312-d2925067,2261.0,20,3,0,"{""A9"": 1, ""F2"": 4, ""G2"": 1, ""H2"": 11, ""pass"": 3}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s16525312-d2925067,2261.0,20,0,0,"{""A7"": 5, ""J7"": 15}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s16525312-d2925067,2261.0,20,20,0,"{""pass"": 20}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s16525312-d2925067,2261.0,20,10,0,"{""H2"": 10, ""pass"": 10}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s16525312-d2925067,2261.0,20,0,0,"{""H1"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s16525312-d2925067,2261.0,20,12,0,"{""C3"": 5, ""D3"": 3, ""pass"": 12}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s16525312-d2925067,2261.0,20,20,0,"{""pass"": 20}"
